ts,label,dataset,sigma_target,sigma_true,sigma_hat,pi_hat,cores_b,plan,K,setup_s,setup_bytes,pq_s_med,pq_s_p90,pq_bytes,rows,total_s,total_usd,pred_setup_s,pred_pq_s,pred_kstar_time,pred_kstar_cost
2026-09-05T08:54:20,10gbit_native,synth,0.001,0.001,0.001004,0.239041,8,FULL_SHIP,20,2.497,2008410211,0.00446,0.00781,0,40000,2.607,0.168343,2.3702,0.18855,inf,996.5
2026-09-05T08:54:23,10gbit_native,synth,0.001,0.001,0.001004,0.239041,8,FULL_SHIP,20,2.0789,2008410211,0.00437,0.00466,0,40000,2.169,0.168343,2.3702,0.18855,inf,996.5
2026-09-05T08:54:28,10gbit_native,synth,0.1,0.1,0.100352,0.239041,8,FULL_SHIP,20,2.2775,2008410211,0.08377,0.09052,0,4000000,4.004,0.168343,2.3702,0.18855,inf,10.0
2026-09-05T08:54:32,10gbit_native,synth,0.1,0.1,0.100352,0.239041,8,FULL_SHIP,20,2.2468,2008410211,0.08573,0.0883,0,4000000,3.976,0.168343,2.3702,0.18855,inf,10.0
2026-09-05T08:54:53,10gbit_native,synth,1.0,1.0,1.0,0.239041,8,FULL_SHIP,20,3.1238,2008410211,0.83794,0.85856,0,40000000,19.927,0.168343,2.3702,0.18855,1.4,1.0
2026-09-05T08:55:11,10gbit_native,synth,1.0,1.0,1.0,0.239041,8,FULL_SHIP,20,2.1992,2008410211,0.82487,0.85685,0,40000000,18.195,0.168343,2.3702,0.18855,1.4,1.0
2026-09-05T08:55:15,10gbit_native,synth,0.001,0.001,0.001004,0.239041,1,PROJECT_ONLY,20,3.1014,501565117,0.0048,0.00523,0,40000,3.202,0.042041,1.3761,0.18855,2.2,996.5
2026-09-05T08:55:19,10gbit_native,synth,0.001,0.001,0.001004,0.239041,1,PROJECT_ONLY,20,3.1389,501565117,0.00463,0.00504,0,40000,3.235,0.042041,1.3761,0.18855,2.2,996.5
2026-09-05T08:55:25,10gbit_native,synth,0.1,0.1,0.100352,0.239041,1,PROJECT_ONLY,20,3.265,501565117,0.08873,0.08975,0,4000000,5.038,0.042041,1.3761,0.18855,2.0,10.0
2026-09-05T08:55:30,10gbit_native,synth,0.1,0.1,0.100352,0.239041,1,PROJECT_ONLY,20,3.1689,501565117,0.08801,0.08963,0,4000000,4.934,0.042041,1.3761,0.18855,2.0,10.0
2026-09-05T08:55:48,10gbit_native,synth,1.0,1.0,1.0,0.239041,1,PROJECT_ONLY,20,3.1425,501565117,0.65098,0.88185,0,40000000,17.341,0.042041,1.3761,0.18855,1.2,1.0
2026-09-05T08:56:06,10gbit_native,synth,1.0,1.0,1.0,0.239041,1,PROJECT_ONLY,20,3.0723,501565117,0.65312,0.87119,0,40000000,17.163,0.042041,1.3761,0.18855,1.2,1.0
2026-09-05T08:56:09,10gbit_native,synth,0.001,0.001,0.001004,0.239041,2,PROJECT_ONLY,20,3.1502,501565117,0.0046,0.00509,0,40000,3.246,0.042041,0.9713,0.18855,4.5,996.5
2026-09-05T08:56:13,10gbit_native,synth,0.001,0.001,0.001004,0.239041,2,PROJECT_ONLY,20,3.281,501565117,0.00486,0.0058,0,40000,3.384,0.042041,0.9713,0.18855,4.5,996.5
2026-09-05T08:56:19,10gbit_native,synth,0.1,0.1,0.100352,0.239041,2,PROJECT_ONLY,20,3.1701,501565117,0.08937,0.09094,0,4000000,4.961,0.042041,0.9713,0.18855,3.6,10.0
2026-09-05T08:56:24,10gbit_native,synth,0.1,0.1,0.100352,0.239041,2,PROJECT_ONLY,20,3.2618,501565117,0.08842,0.09088,0,4000000,5.044,0.042041,0.9713,0.18855,3.6,10.0
2026-09-05T08:56:42,10gbit_native,synth,1.0,1.0,1.0,0.239041,2,PROJECT_ONLY,20,3.088,501565117,0.66344,0.88731,0,40000000,17.399,0.042041,0.9713,0.18855,1.2,1.0
2026-09-05T08:57:00,10gbit_native,synth,1.0,1.0,1.0,0.239041,2,PROJECT_ONLY,20,3.4032,501565117,0.6569,0.86278,0,40000000,17.465,0.042041,0.9713,0.18855,1.2,1.0
2026-09-05T08:57:04,10gbit_native,synth,0.001,0.001,0.001004,0.239041,4,PROJECT_ONLY,20,3.376,501565117,0.00466,0.00492,0,40000,3.473,0.042041,0.769,0.18855,53.4,996.5
2026-09-05T08:57:08,10gbit_native,synth,0.001,0.001,0.001004,0.239041,4,PROJECT_ONLY,20,3.1844,501565117,0.00469,0.00807,0,40000,3.297,0.042041,0.769,0.18855,53.4,996.5
2026-09-05T08:57:14,10gbit_native,synth,0.1,0.1,0.100352,0.239041,4,PROJECT_ONLY,20,3.2736,501565117,0.08855,0.09077,0,4000000,5.05,0.042041,0.769,0.18855,10.9,10.0
2026-09-05T08:57:19,10gbit_native,synth,0.1,0.1,0.100352,0.239041,4,PROJECT_ONLY,20,3.1573,501565117,0.08842,0.09175,0,4000000,4.929,0.042041,0.769,0.18855,10.9,10.0
2026-09-05T08:57:37,10gbit_native,synth,1.0,1.0,1.0,0.239041,4,PROJECT_ONLY,20,3.1394,501565117,0.65503,0.88291,0,40000000,17.377,0.042041,0.769,0.18855,1.3,1.0
2026-09-05T08:57:55,10gbit_native,synth,1.0,1.0,1.0,0.239041,4,PROJECT_ONLY,20,3.1271,501565117,0.65946,0.88199,0,40000000,17.39,0.042041,0.769,0.18855,1.3,1.0
2026-09-05T08:57:59,10gbit_native,synth,0.001,0.001,0.001004,0.239041,8,PROJECT_ONLY,20,3.1103,501565117,0.00472,0.00547,0,40000,3.21,0.042041,0.6678,0.18855,inf,996.5
2026-09-05T08:58:03,10gbit_native,synth,0.001,0.001,0.001004,0.239041,8,PROJECT_ONLY,20,3.1657,501565117,0.00478,0.00568,0,40000,3.267,0.042041,0.6678,0.18855,inf,996.5
2026-09-05T08:58:08,10gbit_native,synth,0.1,0.1,0.100352,0.239041,8,PROJECT_ONLY,20,3.1208,501565117,0.08894,0.09013,0,4000000,4.9,0.042041,0.6678,0.18855,inf,10.0
2026-09-05T08:58:13,10gbit_native,synth,0.1,0.1,0.100352,0.239041,8,PROJECT_ONLY,20,3.1223,501565117,0.09061,0.09409,0,4000000,4.926,0.042041,0.6678,0.18855,inf,10.0
2026-09-05T08:58:31,10gbit_native,synth,1.0,1.0,1.0,0.239041,8,PROJECT_ONLY,20,3.2525,501565117,0.65972,0.87345,0,40000000,17.536,0.042041,0.6678,0.18855,1.4,1.0
2026-09-05T08:58:49,10gbit_native,synth,1.0,1.0,1.0,0.239041,8,PROJECT_ONLY,20,3.1107,501565117,0.66988,0.87816,0,40000000,17.431,0.042041,0.6678,0.18855,1.4,1.0
2026-09-05T08:58:51,10gbit_native,synth,0.001,0.001,0.001004,0.239041,1,FULL_PUSH,20,0.0,0,0.02386,0.02882,630100,40000,0.544,0.001056,0.0,0.81006,2.2,996.5
2026-09-05T08:58:52,10gbit_native,synth,0.001,0.001,0.001004,0.239041,1,FULL_PUSH,20,0.0,0,0.02948,0.03246,630100,40000,0.594,0.001056,0.0,0.81006,2.2,996.5
2026-09-05T08:58:54,10gbit_native,synth,0.01,0.01,0.010035,0.239041,1,FULL_PUSH,20,0.0,0,0.05869,0.07959,5341689,400000,1.295,0.008955,0.0,0.81518,2.2,99.6
2026-09-05T08:58:56,10gbit_native,synth,0.01,0.01,0.010035,0.239041,1,FULL_PUSH,20,0.0,0,0.06025,0.08006,5341689,400000,1.284,0.008955,0.0,0.81518,2.2,99.6
2026-09-05T08:59:01,10gbit_native,synth,0.05,0.05,0.050176,0.239041,1,FULL_PUSH,20,0.0,0,0.20832,0.22295,25100847,2000000,4.295,0.042079,0.0,0.83792,2.1,19.9
2026-09-05T08:59:18,10gbit_native,synth,0.05,0.05,0.050176,0.239041,1,FULL_PUSH,20,0.0,0,0.18518,0.22615,25100847,2000000,3.872,0.042079,0.0,0.83792,2.1,19.9
2026-09-05T08:59:27,10gbit_native,synth,0.1,0.1,0.100352,0.239041,1,FULL_PUSH,20,0.0,0,0.3589,0.3928,50211180,4000000,7.386,0.084173,0.0,0.86635,2.0,10.0
2026-09-05T08:59:36,10gbit_native,synth,0.1,0.1,0.100352,0.239041,1,FULL_PUSH,20,0.0,0,0.3805,0.4036,50211180,4000000,7.578,0.084173,0.0,0.86635,2.0,10.0
2026-09-05T08:59:56,10gbit_native,synth,0.25,0.25,0.25088,0.239041,1,FULL_PUSH,20,0.0,0,0.85545,0.89084,125529497,10000000,17.202,0.210435,0.0,0.95164,1.8,4.0
2026-09-05T09:00:18,10gbit_native,synth,0.25,0.25,0.25088,0.239041,1,FULL_PUSH,20,0.0,0,0.83929,0.86915,125529497,10000000,16.919,0.210435,0.0,0.95164,1.8,4.0
2026-09-05T09:00:56,10gbit_native,synth,0.5,0.5,0.500756,0.239041,1,FULL_PUSH,20,0.0,0,1.6245,1.67371,250824907,20000000,32.672,0.420478,0.0,1.09321,1.5,2.0
2026-09-05T09:01:36,10gbit_native,synth,0.5,0.5,0.500756,0.239041,1,FULL_PUSH,20,0.0,0,1.6324,1.7327,250824907,20000000,33.1,0.420478,0.0,1.09321,1.5,2.0
2026-09-05T09:02:49,10gbit_native,synth,1.0,1.0,1.0,0.239041,1,FULL_PUSH,20,0.0,0,3.13627,3.19634,501565117,40000000,62.879,0.840814,0.0,1.37607,1.2,1.0
2026-09-05T09:04:05,10gbit_native,synth,1.0,1.0,1.0,0.239041,1,FULL_PUSH,20,0.0,0,3.16465,3.20967,501565117,40000000,63.652,0.840814,0.0,1.37607,1.2,1.0
2026-09-05T09:04:06,10gbit_native,synth,0.001,0.001,0.001004,0.239041,2,FULL_PUSH,20,0.0,0,0.02305,0.03372,630100,40000,0.535,0.001056,0.0,0.40531,4.5,996.5
2026-09-05T09:04:08,10gbit_native,synth,0.001,0.001,0.001004,0.239041,2,FULL_PUSH,20,0.0,0,0.02865,0.03373,630100,40000,0.625,0.001056,0.0,0.40531,4.5,996.5
2026-09-05T09:04:10,10gbit_native,synth,0.01,0.01,0.010035,0.239041,2,FULL_PUSH,20,0.0,0,0.06585,0.0897,5341689,400000,1.365,0.008955,0.0,0.41043,4.4,99.6
2026-09-05T09:04:12,10gbit_native,synth,0.01,0.01,0.010035,0.239041,2,FULL_PUSH,20,0.0,0,0.05675,0.07449,5341689,400000,1.281,0.008955,0.0,0.41043,4.4,99.6
2026-09-05T09:04:17,10gbit_native,synth,0.05,0.05,0.050176,0.239041,2,FULL_PUSH,20,0.0,0,0.21151,0.23024,25100847,2000000,4.181,0.042079,0.0,0.43317,4.0,19.9
2026-09-05T09:04:23,10gbit_native,synth,0.05,0.05,0.050176,0.239041,2,FULL_PUSH,20,0.0,0,0.20627,0.22692,25100847,2000000,4.109,0.042079,0.0,0.43317,4.0,19.9
2026-09-05T09:04:32,10gbit_native,synth,0.1,0.1,0.100352,0.239041,2,FULL_PUSH,20,0.0,0,0.36514,0.39787,50211180,4000000,7.341,0.084173,0.0,0.4616,3.6,10.0
2026-09-05T09:04:40,10gbit_native,synth,0.1,0.1,0.100352,0.239041,2,FULL_PUSH,20,0.0,0,0.3559,0.40596,50211180,4000000,7.312,0.084173,0.0,0.4616,3.6,10.0
2026-09-05T09:05:01,10gbit_native,synth,0.25,0.25,0.25088,0.239041,2,FULL_PUSH,20,0.0,0,0.86505,0.89781,125529497,10000000,17.238,0.210435,0.0,0.54689,2.7,4.0
2026-09-05T09:05:21,10gbit_native,synth,0.25,0.25,0.25088,0.239041,2,FULL_PUSH,20,0.0,0,0.87112,0.91264,125529497,10000000,17.42,0.210435,0.0,0.54689,2.7,4.0
2026-09-05T09:05:59,10gbit_native,synth,0.5,0.5,0.500756,0.239041,2,FULL_PUSH,20,0.0,0,1.63016,1.68561,250824907,20000000,32.804,0.420478,0.0,0.68846,1.9,2.0
2026-09-05T09:06:38,10gbit_native,synth,0.5,0.5,0.500756,0.239041,2,FULL_PUSH,20,0.0,0,1.64272,1.67862,250824907,20000000,32.835,0.420478,0.0,0.68846,1.9,2.0
2026-09-05T09:07:52,10gbit_native,synth,1.0,1.0,1.0,0.239041,2,FULL_PUSH,20,0.0,0,3.18761,3.31904,501565117,40000000,63.847,0.840814,0.0,0.97132,1.2,1.0
2026-09-05T09:09:06,10gbit_native,synth,1.0,1.0,1.0,0.239041,2,FULL_PUSH,20,0.0,0,3.15221,3.19711,501565117,40000000,63.256,0.840814,0.0,0.97132,1.2,1.0
2026-09-05T09:09:07,10gbit_native,synth,0.001,0.001,0.001004,0.239041,4,FULL_PUSH,20,0.0,0,0.02296,0.02656,630100,40000,0.487,0.001056,0.0,0.20294,53.4,996.5
2026-09-05T09:09:08,10gbit_native,synth,0.001,0.001,0.001004,0.239041,4,FULL_PUSH,20,0.0,0,0.02414,0.02989,630100,40000,0.531,0.001056,0.0,0.20294,53.4,996.5
2026-09-05T09:09:10,10gbit_native,synth,0.01,0.01,0.010035,0.239041,4,FULL_PUSH,20,0.0,0,0.08345,0.09917,5341689,400000,1.576,0.008955,0.0,0.20806,39.4,99.6
2026-09-05T09:09:13,10gbit_native,synth,0.01,0.01,0.010035,0.239041,4,FULL_PUSH,20,0.0,0,0.05374,0.07533,5341689,400000,1.225,0.008955,0.0,0.20806,39.4,99.6
2026-09-05T09:09:18,10gbit_native,synth,0.05,0.05,0.050176,0.239041,4,FULL_PUSH,20,0.0,0,0.1967,0.22694,25100847,2000000,4.025,0.042079,0.0,0.2308,18.2,19.9
2026-09-05T09:09:23,10gbit_native,synth,0.05,0.05,0.050176,0.239041,4,FULL_PUSH,20,0.0,0,0.18177,0.21175,25100847,2000000,3.812,0.042079,0.0,0.2308,18.2,19.9
2026-09-05T09:09:31,10gbit_native,synth,0.1,0.1,0.100352,0.239041,4,FULL_PUSH,20,0.0,0,0.34608,0.39337,50211180,4000000,7.213,0.084173,0.0,0.25923,10.9,10.0
2026-09-05T09:09:40,10gbit_native,synth,0.1,0.1,0.100352,0.239041,4,FULL_PUSH,20,0.0,0,0.36979,0.39936,50211180,4000000,7.374,0.084173,0.0,0.25923,10.9,10.0
2026-09-05T09:10:00,10gbit_native,synth,0.25,0.25,0.25088,0.239041,4,FULL_PUSH,20,0.0,0,0.84929,0.87765,125529497,10000000,17.073,0.210435,0.0,0.34452,4.9,4.0
2026-09-05T09:10:21,10gbit_native,synth,0.25,0.25,0.25088,0.239041,4,FULL_PUSH,20,0.0,0,0.86496,0.90137,125529497,10000000,17.307,0.210435,0.0,0.34452,4.9,4.0
2026-09-05T09:10:59,10gbit_native,synth,0.5,0.5,0.500756,0.239041,4,FULL_PUSH,20,0.0,0,1.63265,1.66997,250824907,20000000,32.703,0.420478,0.0,0.48609,2.6,2.0
2026-09-05T09:11:37,10gbit_native,synth,0.5,0.5,0.500756,0.239041,4,FULL_PUSH,20,0.0,0,1.62359,1.6663,250824907,20000000,32.556,0.420478,0.0,0.48609,2.6,2.0
2026-09-05T09:12:52,10gbit_native,synth,1.0,1.0,1.0,0.239041,4,FULL_PUSH,20,0.0,0,3.19245,3.25495,501565117,40000000,64.279,0.840814,0.0,0.76895,1.3,1.0
2026-09-05T09:14:10,10gbit_native,synth,1.0,1.0,1.0,0.239041,4,FULL_PUSH,20,0.0,0,3.13928,3.17747,501565117,40000000,62.827,0.840814,0.0,0.76895,1.3,1.0
2026-09-05T09:14:12,10gbit_native,synth,0.001,0.001,0.001004,0.239041,8,FULL_PUSH,20,0.0,0,0.02921,0.05271,630100,40000,0.688,0.001056,0.0,0.10176,inf,996.5
2026-09-05T09:14:13,10gbit_native,synth,0.001,0.001,0.001004,0.239041,8,FULL_PUSH,20,0.0,0,0.02289,0.02577,630100,40000,0.513,0.001056,0.0,0.10176,inf,996.5
2026-09-05T09:14:15,10gbit_native,synth,0.01,0.01,0.010035,0.239041,8,FULL_PUSH,20,0.0,0,0.05593,0.07286,5341689,400000,1.265,0.008955,0.0,0.10687,inf,99.6
2026-09-05T09:14:18,10gbit_native,synth,0.01,0.01,0.010035,0.239041,8,FULL_PUSH,20,0.0,0,0.05555,0.08206,5341689,400000,1.252,0.008955,0.0,0.10687,inf,99.6
2026-09-05T09:14:23,10gbit_native,synth,0.05,0.05,0.050176,0.239041,8,FULL_PUSH,20,0.0,0,0.1904,0.24098,25100847,2000000,3.945,0.042079,0.0,0.12962,inf,19.9
2026-09-05T09:14:28,10gbit_native,synth,0.05,0.05,0.050176,0.239041,8,FULL_PUSH,20,0.0,0,0.18432,0.21961,25100847,2000000,3.842,0.042079,0.0,0.12962,inf,19.9
2026-09-05T09:14:37,10gbit_native,synth,0.1,0.1,0.100352,0.239041,8,FULL_PUSH,20,0.0,0,0.37411,0.40631,50211180,4000000,7.456,0.084173,0.0,0.15804,inf,10.0
2026-09-05T09:14:45,10gbit_native,synth,0.1,0.1,0.100352,0.239041,8,FULL_PUSH,20,0.0,0,0.36983,0.39095,50211180,4000000,7.354,0.084173,0.0,0.15804,inf,10.0
2026-09-05T09:15:05,10gbit_native,synth,0.25,0.25,0.25088,0.239041,8,FULL_PUSH,20,0.0,0,0.8536,0.89649,125529497,10000000,17.237,0.210435,0.0,0.24333,12.2,4.0
2026-09-05T09:15:27,10gbit_native,synth,0.25,0.25,0.25088,0.239041,8,FULL_PUSH,20,0.0,0,0.86086,0.89921,125529497,10000000,17.25,0.210435,0.0,0.24333,12.2,4.0
2026-09-05T09:16:07,10gbit_native,synth,0.5,0.5,0.500756,0.239041,8,FULL_PUSH,20,0.0,0,1.64467,1.73357,250824907,20000000,33.288,0.420478,0.0,0.3849,3.4,2.0
2026-09-05T09:16:46,10gbit_native,synth,0.5,0.5,0.500756,0.239041,8,FULL_PUSH,20,0.0,0,1.65622,1.70618,250824907,20000000,33.304,0.420478,0.0,0.3849,3.4,2.0
2026-09-05T09:18:02,10gbit_native,synth,1.0,1.0,1.0,0.239041,8,FULL_PUSH,20,0.0,0,3.17625,3.31671,501565117,40000000,64.279,0.840814,0.0,0.66777,1.4,1.0
2026-09-05T09:19:17,10gbit_native,synth,1.0,1.0,1.0,0.239041,8,FULL_PUSH,20,0.0,0,3.14422,3.1882,501565117,40000000,62.756,0.840814,0.0,0.66777,1.4,1.0
2026-09-05T09:30:24,1gbit_50ms,synth,0.001,0.001,0.001004,0.239041,8,FULL_SHIP,10,21.9526,2008410211,0.00457,0.00567,0,40000,22.001,0.168343,21.8919,0.18884,inf,996.5
2026-09-05T09:30:47,1gbit_50ms,synth,0.001,0.001,0.001004,0.239041,8,FULL_SHIP,10,22.4322,2008410211,0.00453,0.00687,0,40000,22.493,0.168343,21.8919,0.18884,inf,996.5
2026-09-05T09:31:11,1gbit_50ms,synth,0.1,0.1,0.100352,0.239041,8,FULL_SHIP,10,22.0578,2008410211,0.08201,0.08705,0,4000000,22.897,0.168343,21.8919,0.18884,12.2,10.0
2026-09-05T09:31:34,1gbit_50ms,synth,0.1,0.1,0.100352,0.239041,8,FULL_SHIP,10,21.1198,2008410211,0.08301,0.08654,0,4000000,21.953,0.168343,21.8919,0.18884,12.2,10.0
2026-09-05T09:32:05,1gbit_50ms,synth,1.0,1.0,1.0,0.239041,8,FULL_SHIP,10,21.9041,2008410211,0.81122,0.83305,0,40000000,30.064,0.168343,21.8919,0.18884,1.0,1.0
2026-09-05T09:32:36,1gbit_50ms,synth,1.0,1.0,1.0,0.239041,8,FULL_SHIP,10,22.3274,2008410211,0.81102,0.83154,0,40000000,29.815,0.168343,21.8919,0.18884,1.0,1.0
2026-09-05T09:32:48,1gbit_50ms,synth,0.001,0.001,0.001004,0.239041,1,PROJECT_ONLY,10,11.6727,501565117,0.00477,0.00513,0,40000,11.723,0.042041,6.0526,0.18884,9.5,996.5
2026-09-05T09:33:01,1gbit_50ms,synth,0.001,0.001,0.001004,0.239041,1,PROJECT_ONLY,10,11.7324,501565117,0.00478,0.00525,0,40000,11.783,0.042041,6.0526,0.18884,9.5,996.5
2026-09-05T09:33:14,1gbit_50ms,synth,0.1,0.1,0.100352,0.239041,1,PROJECT_ONLY,10,11.654,501565117,0.09017,0.10298,0,4000000,12.576,0.042041,6.0526,0.18884,5.2,10.0
2026-09-05T09:33:28,1gbit_50ms,synth,0.1,0.1,0.100352,0.239041,1,PROJECT_ONLY,10,11.6387,501565117,0.09057,0.10041,0,4000000,12.569,0.042041,6.0526,0.18884,5.2,10.0
2026-09-05T09:33:48,1gbit_50ms,synth,1.0,1.0,1.0,0.239041,1,PROJECT_ONLY,10,11.7112,501565117,0.74327,0.8693,0,40000000,19.221,0.042041,6.0526,0.18884,1.0,1.0
2026-09-05T09:34:08,1gbit_50ms,synth,1.0,1.0,1.0,0.239041,1,PROJECT_ONLY,10,11.6318,501565117,0.73776,0.86177,0,40000000,19.171,0.042041,6.0526,0.18884,1.0,1.0
2026-09-05T09:34:20,1gbit_50ms,synth,0.001,0.001,0.001004,0.239041,2,PROJECT_ONLY,10,11.671,501565117,0.00478,0.00548,0,40000,11.721,0.042041,5.6429,0.18884,24.9,996.5
2026-09-05T09:34:33,1gbit_50ms,synth,0.001,0.001,0.001004,0.239041,2,PROJECT_ONLY,10,11.6814,501565117,0.00493,0.00617,0,40000,11.733,0.042041,5.6429,0.18884,24.9,996.5
2026-09-05T09:34:47,1gbit_50ms,synth,0.1,0.1,0.100352,0.239041,2,PROJECT_ONLY,10,11.7029,501565117,0.09034,0.09346,0,4000000,12.61,0.042041,5.6429,0.18884,7.6,10.0
2026-09-05T09:35:00,1gbit_50ms,synth,0.1,0.1,0.100352,0.239041,2,PROJECT_ONLY,10,11.7621,501565117,0.08961,0.0974,0,4000000,12.669,0.042041,5.6429,0.18884,7.6,10.0
2026-09-05T09:35:20,1gbit_50ms,synth,1.0,1.0,1.0,0.239041,2,PROJECT_ONLY,10,11.751,501565117,0.76247,0.87134,0,40000000,19.391,0.042041,5.6429,0.18884,1.0,1.0
2026-09-05T09:35:41,1gbit_50ms,synth,1.0,1.0,1.0,0.239041,2,PROJECT_ONLY,10,11.7089,501565117,0.73706,0.88215,0,40000000,19.291,0.042041,5.6429,0.18884,1.0,1.0
2026-09-05T09:35:53,1gbit_50ms,synth,0.001,0.001,0.001004,0.239041,4,PROJECT_ONLY,10,11.786,501565117,0.00464,0.00531,0,40000,11.836,0.042041,5.438,0.18884,255.2,996.5
2026-09-05T09:36:06,1gbit_50ms,synth,0.001,0.001,0.001004,0.239041,4,PROJECT_ONLY,10,11.6462,501565117,0.00487,0.00527,0,40000,11.697,0.042041,5.438,0.18884,255.2,996.5
2026-09-05T09:36:19,1gbit_50ms,synth,0.1,0.1,0.100352,0.239041,4,PROJECT_ONLY,10,11.7131,501565117,0.08965,0.0908,0,4000000,12.612,0.042041,5.438,0.18884,10.0,10.0
2026-09-05T09:36:33,1gbit_50ms,synth,0.1,0.1,0.100352,0.239041,4,PROJECT_ONLY,10,11.8047,501565117,0.08991,0.09475,0,4000000,12.714,0.042041,5.438,0.18884,10.0,10.0
2026-09-05T09:36:53,1gbit_50ms,synth,1.0,1.0,1.0,0.239041,4,PROJECT_ONLY,10,11.6979,501565117,0.74353,0.8745,0,40000000,19.275,0.042041,5.438,0.18884,1.0,1.0
2026-09-05T09:37:13,1gbit_50ms,synth,1.0,1.0,1.0,0.239041,4,PROJECT_ONLY,10,11.808,501565117,0.76053,0.88011,0,40000000,19.459,0.042041,5.438,0.18884,1.0,1.0
2026-09-05T09:37:26,1gbit_50ms,synth,0.001,0.001,0.001004,0.239041,8,PROJECT_ONLY,10,11.7456,501565117,0.00493,0.0067,0,40000,11.798,0.042041,5.3355,0.18884,inf,996.5
2026-09-05T09:37:39,1gbit_50ms,synth,0.001,0.001,0.001004,0.239041,8,PROJECT_ONLY,10,11.7155,501565117,0.00476,0.00603,0,40000,11.767,0.042041,5.3355,0.18884,inf,996.5
2026-09-05T09:37:52,1gbit_50ms,synth,0.1,0.1,0.100352,0.239041,8,PROJECT_ONLY,10,11.6639,501565117,0.08914,0.09814,0,4000000,12.561,0.042041,5.3355,0.18884,12.2,10.0
2026-09-05T09:38:06,1gbit_50ms,synth,0.1,0.1,0.100352,0.239041,8,PROJECT_ONLY,10,11.7225,501565117,0.09057,0.09366,0,4000000,12.63,0.042041,5.3355,0.18884,12.2,10.0
2026-09-05T09:38:26,1gbit_50ms,synth,1.0,1.0,1.0,0.239041,8,PROJECT_ONLY,10,11.6742,501565117,0.7408,0.89179,0,40000000,19.285,0.042041,5.3355,0.18884,1.0,1.0
2026-09-05T09:38:46,1gbit_50ms,synth,1.0,1.0,1.0,0.239041,8,PROJECT_ONLY,10,11.7978,501565117,0.74958,0.88937,0,40000000,19.415,0.042041,5.3355,0.18884,1.0,1.0
2026-09-05T09:38:51,1gbit_50ms,synth,0.001,0.001,0.001004,0.239041,1,FULL_PUSH,10,0.0,0,0.3863,0.42303,630100,40000,4.003,0.000528,0.0,0.82482,9.5,996.5
2026-09-05T09:38:56,1gbit_50ms,synth,0.001,0.001,0.001004,0.239041,1,FULL_PUSH,10,0.0,0,0.38889,0.42233,630100,40000,4.005,0.000528,0.0,0.82482,9.5,996.5
2026-09-05T09:39:03,1gbit_50ms,synth,0.01,0.01,0.010035,0.239041,1,FULL_PUSH,10,0.0,0,0.58056,0.58652,5341689,400000,5.808,0.004477,0.0,0.87208,8.9,99.6
2026-09-05T09:39:11,1gbit_50ms,synth,0.01,0.01,0.010035,0.239041,1,FULL_PUSH,10,0.0,0,0.5842,0.60414,5341689,400000,5.884,0.004477,0.0,0.87208,8.9,99.6
2026-09-05T09:39:22,1gbit_50ms,synth,0.05,0.05,0.050176,0.239041,1,FULL_PUSH,10,0.0,0,1.06388,1.09895,25100847,2000000,10.655,0.021039,0.0,1.08214,6.8,19.9
2026-09-05T09:39:34,1gbit_50ms,synth,0.05,0.05,0.050176,0.239041,1,FULL_PUSH,10,0.0,0,1.07034,1.10538,25100847,2000000,10.722,0.021039,0.0,1.08214,6.8,19.9
2026-09-05T09:39:52,1gbit_50ms,synth,0.1,0.1,0.100352,0.239041,1,FULL_PUSH,10,0.0,0,1.62538,1.68755,50211180,4000000,16.359,0.042087,0.0,1.34472,5.2,10.0
2026-09-05T09:40:09,1gbit_50ms,synth,0.1,0.1,0.100352,0.239041,1,FULL_PUSH,10,0.0,0,1.62785,1.66795,50211180,4000000,16.296,0.042087,0.0,1.34472,5.2,10.0
2026-09-05T09:40:45,1gbit_50ms,synth,0.25,0.25,0.25088,0.239041,1,FULL_PUSH,10,0.0,0,3.31763,3.33734,125529497,10000000,33.177,0.105218,0.0,2.13244,3.1,4.0
2026-09-05T09:41:21,1gbit_50ms,synth,0.25,0.25,0.25088,0.239041,1,FULL_PUSH,10,0.0,0,3.32527,3.37105,125529497,10000000,33.351,0.105218,0.0,2.13244,3.1,4.0
2026-09-05T09:42:26,1gbit_50ms,synth,0.5,0.5,0.500756,0.239041,1,FULL_PUSH,10,0.0,0,6.14268,6.15855,250824907,20000000,61.365,0.210239,0.0,3.44007,1.9,2.0
2026-09-05T09:43:32,1gbit_50ms,synth,0.5,0.5,0.500756,0.239041,1,FULL_PUSH,10,0.0,0,6.14024,6.16429,250824907,20000000,61.366,0.210239,0.0,3.44007,1.9,2.0
2026-09-05T09:45:37,1gbit_50ms,synth,1.0,1.0,1.0,0.239041,1,FULL_PUSH,10,0.0,0,11.68419,11.73226,501565117,40000000,116.9,0.420407,0.0,6.05265,1.0,1.0
2026-09-05T09:47:42,1gbit_50ms,synth,1.0,1.0,1.0,0.239041,1,FULL_PUSH,10,0.0,0,11.68403,11.76325,501565117,40000000,116.865,0.420407,0.0,6.05265,1.0,1.0
2026-09-05T09:47:47,1gbit_50ms,synth,0.001,0.001,0.001004,0.239041,2,FULL_PUSH,10,0.0,0,0.38327,0.41834,630100,40000,3.92,0.000528,0.0,0.41504,24.9,996.5
